Lat,Lon,Transaction Name,Address,City,Full_Address
45.5117569,-73.677742,1456-1464 de l'Église Street,1456 de l'Église Street,Saint-Laurent,1456 de l'Église Street Saint-Laurent
45.49913823,-73.67960435,2170 Rue Scott,2170 Rue Scott,Montreal,2170 Rue Scott Montreal
49.2674692,-123.1127761,The Yukon,The Yukon,Vancouver,The Yukon Vancouver
49.2783354,-123.0635852,1325 & 1333 East Georgia Street,1325 & 1333 East Georgia Street,Vancouver,1325 & 1333 East Georgia Street Vancouver
43.54512283,-80.24814397,15 Wyndham Street North,15 Wyndham Street North,Guelph,15 Wyndham Street North Guelph
50.8688278,-113.9517805,227 Seton Road SE,227 Seton Road SE,Calgary,227 Seton Road SE Calgary
48.42628098,-123.3276062,1841 Oak Bay Ave,1841 Oak Bay Ave,Victoria,1841 Oak Bay Ave Victoria
45.4936409,-73.73072052,2250-2300 Cohen Street,2250 Cohen Street,Saint-Laurent,2250 Cohen Street Saint-Laurent
45.5650207,-73.7614341,Jean-Béraud,Jean-Béraud,Laval,Jean-Béraud Laval
,,LOT de L'Industrie Road,LOT de L'Industrie Road,Beloeil,LOT de L'Industrie Road Beloeil
42.24858856,-82.96401215,4785 Walker Rd,4785 Walker Rd,Windsor,4785 Walker Rd Windsor
44.3332416,-79.6944473,#NAME?,Mapleview Drive West,Barrie,Mapleview Drive West Barrie
44.4382814,-80.0836203,299 Mowat Street North,299 Mowat Street North,Clearview,299 Mowat Street North Clearview
44.11259674,-79.63080877,3538 8th Line,3538 8th Line,West Gwillimbury,3538 8th Line West Gwillimbury
44.43974443,-79.14966965,Mara Rd,Mara Rd,Brock,Mara Rd Brock
45.3772185,-75.73294759,1083-1095 Merivale Road,1083 Merivale Road,Ottawa,1083 Merivale Road Ottawa
45.42817307,-75.69238281,54 York St,54 York St,Ottawa,54 York St Ottawa
45.4568003,-75.7345267,20-30 Adrien-Robert Street ,20-30 Adrien-Robert Street ,Ville de Gatineau,20-30 Adrien-Robert Street  Ville de Gatineau
46.38908768,-72.38075256,500 Blvd Alphonse-Deshaies,500 Blvd Alphonse-Deshaies,Becancour,500 Blvd Alphonse-Deshaies Becancour
46.78987503,-71.16300964,5700 Rue J.-B.- Michaud,5700 Rue J -B - Michaud,Levis,5700 Rue J -B - Michaud Levis
46.73197937,-71.29455566,770 Rte Des Rivieres,770 Rte Des Rivieres,Levis,770 Rte Des Rivieres Levis
43.40643311,-80.28966522,CR Wall,55 Thompson Dr,Cambridge,55 Thompson Dr Cambridge
43.57863617,-80.224617,320 Eastview Road,320 Eastview Road,Guelph,320 Eastview Road Guelph
43.16413879,-80.32792664,99 Savannah Oaks Dr,99 Savannah Oaks Dr,Brantford,99 Savannah Oaks Dr Brantford
,,Anderson Street & Thickson Road North,Anderson Street & Thickson Road North,Whitby,Anderson Street & Thickson Road North Whitby
43.8251462,-79.3000734,Silver Star Boulevard,Silver Star Boulevard,Scarborough,Silver Star Boulevard Scarborough
43.67043304,-79.39144897,108 Cumberland Street,108 Cumberland Street,Old Toronto,108 Cumberland Street Old Toronto
43.67044449,-79.3914032,106 Cumberland St,106 Cumberland St,Toronto,106 Cumberland St Toronto
43.68442917,-79.48343658,975 Weston Rd,975 Weston Rd,Toronto,975 Weston Rd Toronto
43.71480942,-79.57289886,17 Racine Road,17 Racine Road,Etobicoke,17 Racine Road Etobicoke
44.4342705,-79.1519918,Mara Road,Mara Road,Brock,Mara Road Brock
43.93827814,-79.84258257,17084 Duffy's Lane,17084 Duffy's Lane,Caledon,17084 Duffy's Lane Caledon
43.93115372,-79.85633062,17181 Humber Station Road,17181 Humber Station Road,Caledon,17181 Humber Station Road Caledon
43.785934,-79.6637373,Clarkway Drive,Clarkway Drive,Brampton,Clarkway Drive Brampton
49.0050228,-122.2774508,90 Winson Road,90 Winson Road,Abbotsford,90 Winson Road Abbotsford
49.118179,-122.4927183,7790 264th Street,7790 264th Street,Langley,7790 264th Street Langley
49.136717,-122.853885,13315 Comber Way,13315 Comber Way,Surrey,13315 Comber Way Surrey
49.1938716,-122.9355881,856 Boyd Street,856 Boyd Street,New Westminster,856 Boyd Street New Westminster
49.0357997,-122.7641192,1861 165A ST,1861 165A ST,Surrey,1861 165A ST Surrey
49.04828369,-122.4827023,2542 267th Street,2542 267th Street,Langley,2542 267th Street Langley
43.44561005,-80.50965881,332 Patricia Avenue,332 Patricia Ave,Kitchener,332 Patricia Ave Kitchener
43.44595718,-80.51035309,352 Patricia Avenue,352 Patricia Ave,Kitchener,352 Patricia Ave Kitchener
43.15795135,-80.22364044,333 Henry Street,333 Henry St,Brantford,333 Henry St Brantford
46.85103607,-71.24871063,5280 Blvd Henri-Bourassa,5280 Blvd Henri-Bourassa,Quebec,5280 Blvd Henri-Bourassa Quebec
46.49230576,-80.948349,40 Barry St,40 Barry St,Sudbury,40 Barry St Sudbury
45.78894424,-74.06297302,Rona Saint-Jerome,903 Blvd de La Salette,Saint-Jerome,903 Blvd de La Salette Saint-Jerome
48.83996964,-67.51626587,331 Rue Saint Joseph,331 Rue Saint Joseph,Matane,331 Rue Saint Joseph Matane
46.56407547,-80.85858154,375 Pine St,375 Pine St,Garson,375 Pine St Garson
48.84326757,-67.51250279,380 Avenue St Redempteur,380 Avenue St Redempteur,Matane,380 Avenue St Redempteur Matane
46.00213623,-73.13263702,Rona Sorel-Tracy,1293 Chemin Des Patriotes,Sorel-Tracy,1293 Chemin Des Patriotes Sorel-Tracy
46.24187469,-72.59855652,Rona Nicolet,2145 Blvd Louis Frechette,Nicolet,2145 Blvd Louis Frechette Nicolet
48.84301204,-67.5434593,311 Rue Blais,311 Rue Blais,Matane,311 Rue Blais Matane
48.84272766,-67.54367065,495 Rue du Grand Pre,495 Rue du Grand Pre,Matane,495 Rue du Grand Pre Matane
43.16116714,-80.21862793,60 Bury Court,60 Bury Ct,Brantford,60 Bury Ct Brantford
48.84296166,-67.54444581,515 Rue du Grand Pre,515 Rue du Grand Pre,Matane,515 Rue du Grand Pre Matane
46.8380661,-71.2525177,144 Rue Des Lilas O,144 Rue Des Lilas O,Quebec,144 Rue Des Lilas O Quebec
46.37663651,-72.49563599,Rona Cap-de-la-Madeleine,15 Rue Philippe-Francoeur,Cap-de-la-Madeleine,15 Rue Philippe-Francoeur Cap-de-la-Madeleine
46.83512115,-71.24975586,135 Rue Des Pins O,135 Rue Des Pins O,Quebec,135 Rue Des Pins O Quebec
46.84664917,-71.22940826,2045 26E Rue,2045 26E Rue,Quebec,2045 26E Rue Quebec
46.8467865,-71.22917175,2055 26E Rue,2055 26E Rue,Quebec,2055 26E Rue Quebec
46.83295059,-71.25170135,212 rue des Bouleaux O ,212 Rue Des Bouleaux O,Quebec,212 Rue Des Bouleaux O Quebec
46.83396149,-71.24668121,2550 Ave du Colisee,2550 Ave du Colisee,Quebec,2550 Ave du Colisee Quebec
46.83095551,-71.25539398,355 Rue Des Bouleaux O,355 Rue Des Bouleaux O,Quebec,355 Rue Des Bouleaux O Quebec
46.85582352,-71.25255585,560 64E Rue E,560 64E Rue E,Quebec,560 64E Rue E Quebec
48.84156036,-67.52410889,183 Rue Côté,183 Rue Cote,Matane,183 Rue Cote Matane
48.84091949,-67.52214813,229 Rue Coté,229 Rue Cote,Matane,229 Rue Cote Matane
48.84198761,-67.51919556,335 Ave Jacques Cartier,335 Ave Jacques Cartier,Matane,335 Ave Jacques Cartier Matane
46.3999176,-72.2793808,Rona Becancour,3365 Blvd Becancour,Becancour,3365 Blvd Becancour Becancour
46.72493744,-72.56352997,Rona Saint-Tite,700 Rue Notre Dame,Saint-Tite,700 Rue Notre Dame Saint-Tite
48.84604263,-67.53366852,210 Rue Saint Pierre,210 Rue Saint Pierre,Matane,210 Rue Saint Pierre Matane
48.84204865,-67.54510498,510 Rue du Général Vanier,510 Rue du General Vanier,Matane,510 Rue du General Vanier Matane
48.8396759,-67.5168457,332 Rue Bouillon,332 Rue Bouillon,Matane,332 Rue Bouillon Matane
48.84646988,-67.53691101,251 Ave Fraser,251 Ave Fraser,Matane,251 Ave Fraser Matane
